COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-08 06:16:33,212928,15.08838166,0.0001158,53.2139,296.5016,75.9883,284.1238,0,999,5492,4.7148e-05,4.63e-06,0,3883527,0 STARLINK-3874,1 52365U 22045AL  23098.26149552  .00000463  00000-0  47148-4 0  9991,2 52365  53.2139 296.5016 0001158  75.9883 284.1238 15.08838166 54924,2022-045AL,52365,6917.886,95.438,540.552,538.95,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-09 06:07:20,652096,15.08834993,0.0001288,53.2175,292.0447,68.7895,291.3235,0,999,5507,5.8194e-05,6.38e-06,0,3884041,0 STARLINK-3874,1 52365U 22045AL  23099.25510014  .00000638  00000-0  58194-4 0  9993,2 52365  53.2175 292.0447 0001288  68.7895 291.3235 15.08834993 55078,2022-045AL,52365,6917.896,95.438,540.652,538.87,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-09 12:28:53,239296,15.08835814,0.0001343,53.2151,290.8514,70.3439,289.7697,0,999,5511,6.3051e-05,7.16e-06,0,3884332,0 STARLINK-3874,1 52365U 22045AL  23099.52006064  .00000716  00000-0  63051-4 0  9993,2 52365  53.2151 290.8514 0001343  70.3439 289.7697 15.08835814 55119,2022-045AL,52365,6917.893,95.438,540.687,538.829,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-09 18:50:25,441152,15.08842577,0.0001095,53.2157,289.6624,70.8506,289.2605,0,999,5515,0.00013081,1.795e-05,0,3884641,0 STARLINK-3874,1 52365U 22045AL  23099.78501668  .00001795  00000-0  13081-3 0  9996,2 52365  53.2157 289.6624 0001095  70.8506 289.2605 15.08842577 55159,2022-045AL,52365,6917.873,95.437,540.495,538.98,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-10 05:58:07,585824,15.08842655,0.0001243,53.2153,287.5801,68.6193,291.4932,0,999,5522,0.00021233,3.093e-05,0,3885195,0 STARLINK-3874,1 52365U 22045AL  23100.24869891  .00003093  00000-0  21233-3 0  9996,2 52365  53.2153 287.5801 0001243  68.6193 291.4932 15.08842655 55224,2022-045AL,52365,6917.872,95.437,540.597,538.877,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-10 18:41:12,406848,15.08853375,0.0001299,53.2165,285.2035,64.7495,295.3632,0,999,5530,0.0004032,6.137e-05,0,3885344,0 STARLINK-3874,1 52365U 22045AL  23100.77861582  .00006137  00000-0  40320-3 0  9993,2 52365  53.2165 285.2035 0001299  64.7495 295.3632 15.08853375 55304,2022-045AL,52365,6917.84,95.437,540.603,538.806,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-10 18:41:12,406848,15.08853375,0.0001299,53.2165,285.2035,64.7495,295.3632,0,999,5530,0.0004032,6.137e-05,0,3885363,0 STARLINK-3874,1 52365U 22045AL  23100.77861582  .00006137  00000-0  40320-3 0  9993,2 52365  53.2165 285.2035 0001299  64.7495 295.3632 15.08853375 55304,2022-045AL,52365,6917.84,95.437,540.603,538.806,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-11 12:10:27,318432,15.08843205,0.0001265,53.2165,281.9319,327.4275,32.6639,0,999,5541,0.0003057,4.581e-05,0,3885783,0 STARLINK-3874,1 52365U 22045AL  23101.50726063  .00004581  00000-0  30570-3 0  9996,2 52365  53.2165 281.9319 0001265 327.4275  32.6639 15.08843205 55412,2022-045AL,52365,6917.871,95.437,540.611,538.86,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-11 18:31:59,768256,15.08842168,0.0001356,53.2163,280.7421,72.8296,287.2844,0,999,5545,0.00016797,2.386e-05,0,3885919,0 STARLINK-3874,1 52365U 22045AL  23101.77221954  .00002386  00000-0  16797-3 0  9990,2 52365  53.2163 280.7421 0001356  72.8296 287.2844 15.08842168 55453,2022-045AL,52365,6917.874,95.437,540.677,538.801,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-11 23:18:09,211680,15.08841605,0.0001352,53.2161,279.8507,75.2914,284.8228,0,999,5548,0.00013681,1.89e-05,0,3886349,0 STARLINK-3874,1 52365U 22045AL  23101.97093995  .00001890  00000-0  13681-3 0  9992,2 52365  53.2161 279.8507 0001352  75.2914 284.8228 15.08841605 55482,2022-045AL,52365,6917.875,95.437,540.676,538.805,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-13 10:16:38,295264,15.08837039,0.0001029,53.2158,273.3074,87.0661,273.0449,0,999,5570,6.5082e-05,7.48e-06,0,3886564,0 STARLINK-3874,1 52365U 22045AL  23103.42822101  .00000748  00000-0  65082-4 0  9997,2 52365  53.2158 273.3074 0001029  87.0661 273.0449 15.08837039 55703,2022-045AL,52365,6917.889,95.438,540.466,539.043,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-14 03:45:52,685856,15.08828525,5.23e-05,53.2145,270.0389,148.2515,211.8509,0,999,5581,-0.00015618,-2.771e-05,0,3887197,0 STARLINK-3874,1 52365U 22045AL  23104.15685979 -.00002771  00000-0 -15618-3 0  9997,2 52365  53.2145 270.0389 0000523 148.2515 211.8509 15.08828525 55817,2022-045AL,52365,6917.915,95.438,540.142,539.419,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-14 11:42:48,74688,15.08835378,7.28e-05,53.218,268.5499,167.1658,192.9353,0,999,5586,2.43e-05,9.9e-07,0,3887333,0 STARLINK-3874,1 52365U 22045AL  23104.48805642  .00000099  00000-0  24300-4 0  9992,2 52365  53.2180 268.5499 0000728 167.1658 192.9353 15.08835378 55860,2022-045AL,52365,6917.895,95.438,540.263,539.256,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-14 18:04:20,415648,15.08837691,8.26e-05,53.2209,267.362,227.9249,132.1673,0,999,5590,0.00021183,3.085e-05,0,3887368,0 STARLINK-3874,1 52365U 22045AL  23104.75301407  .00003085  00000-0  21183-3 0  9995,2 52365  53.2209 267.3620 0000826 227.9249 132.1673 15.08837691 55901,2022-045AL,52365,6917.887,95.438,540.324,539.181,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-14 19:39:43,462656,15.08848045,6.21e-05,53.218,267.0626,102.7034,257.4028,0,999,5591,8.3022e-05,1.034e-05,0,3887565,0 STARLINK-3874,1 52365U 22045AL  23104.81925304  .00001034  00000-0  83022-4 0  9993,2 52365  53.2180 267.0626 0000621 102.7034 257.4028 15.08848045 55918,2022-045AL,52365,6917.856,95.437,540.15,539.291,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-15 11:33:35,700480,15.08831874,6.79e-05,53.2203,264.0908,92.6674,267.4396,0,999,5601,6.5047e-05,7.48e-06,0,3887941,0 STARLINK-3874,1 52365U 22045AL  23105.48166320  .00000748  00000-0  65047-4 0  9990,2 52365  53.2203 264.0908 0000679  92.6674 267.4396 15.08831874 56017,2022-045AL,52365,6917.905,95.438,540.24,539.301,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-15 11:33:35,700480,15.08831874,6.79e-05,53.2203,264.0908,92.6674,267.4396,0,999,5601,6.5047e-05,7.48e-06,0,3887974,0 STARLINK-3874,1 52365U 22045AL  23105.48166320  .00000748  00000-0  65047-4 0  9990,2 52365  53.2203 264.0908 0000679  92.6674 267.4396 15.08831874 56017,2022-045AL,52365,6917.905,95.438,540.24,539.301,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-15 19:30:31,122144,15.08842926,0.0001299,53.2156,262.6009,78.5327,281.581,0,999,5606,5.5098e-05,5.89e-06,0,3888171,0 STARLINK-3874,1 52365U 22045AL  23105.81286021  .00000589  00000-0  55098-4 0  9996,2 52365  53.2156 262.6009 0001299  78.5327 281.5810 15.08842926 56060,2022-045AL,52365,6917.871,95.437,540.635,538.838,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-16 09:49:00,25248,15.0883269,0.0001153,53.2154,259.9247,80.8925,279.2197,0,999,5615,0.00019442,2.807e-05,0,3888590,0 STARLINK-3874,1 52365U 22045AL  23106.40902807  .00002807  00000-0  19442-3 0  9996,2 52365  53.2154 259.9247 0001153  80.8925 279.2197 15.08832690 56159,2022-045AL,52365,6917.903,95.438,540.565,538.97,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-16 09:49:00,25248,15.0883269,0.0001153,53.2154,259.9247,80.8925,279.2197,0,999,5615,0.00019442,2.807e-05,0,3888626,0 STARLINK-3874,1 52365U 22045AL  23106.40902807  .00002807  00000-0  19442-3 0  9996,2 52365  53.2154 259.9247 0001153  80.8925 279.2197 15.08832690 56159,2022-045AL,52365,6917.903,95.438,540.565,538.97,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-16 17:45:55,160928,15.08846956,0.0001162,53.2162,258.4387,72.1157,287.9961,0,999,5620,0.00020723,3.012e-05,0,3888772,0 STARLINK-3874,1 52365U 22045AL  23106.74022177  .00003012  00000-0  20723-3 0  9999,2 52365  53.2162 258.4387 0001162  72.1157 287.9961 15.08846956 56209,2022-045AL,52365,6917.859,95.437,540.528,538.92,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-16 17:45:55,160928,15.08846956,0.0001162,53.2162,258.4387,72.1157,287.9961,0,999,5620,0.00020723,3.012e-05,0,3888799,0 STARLINK-3874,1 52365U 22045AL  23106.74022177  .00003012  00000-0  20723-3 0  9999,2 52365  53.2162 258.4387 0001162  72.1157 287.9961 15.08846956 56209,2022-045AL,52365,6917.859,95.437,540.528,538.92,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-17 03:18:14,135904,15.0884346,0.0001132,53.2158,256.6561,82.0962,278.0158,0,999,5626,0.00012999,1.782e-05,0,3889215,0 STARLINK-3874,1 52365U 22045AL  23107.13766361  .00001782  00000-0  12999-3 0  9991,2 52365  53.2158 256.6561 0001132  82.0962 278.0158 15.08843460 56261,2022-045AL,52365,6917.87,95.437,540.518,538.952,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-17 17:36:42,452352,15.08844468,0.0001292,53.2159,253.9767,82.4566,277.6573,0,999,5635,0.00016614,2.358e-05,0,3889391,0 STARLINK-3874,1 52365U 22045AL  23107.73382468  .00002358  00000-0  16614-3 0  9997,2 52365  53.2159 253.9767 0001292  82.4566 277.6573 15.08844468 56356,2022-045AL,52365,6917.867,95.437,540.626,538.838,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-18 03:09:01,339200,15.08842533,0.0001283,53.2159,252.1938,85.121,274.9929,0,999,5641,0.0001341,1.847e-05,0,3889684,0 STARLINK-3874,1 52365U 22045AL  23108.13126550  .00001847  00000-0  13410-3 0  9993,2 52365  53.2159 252.1938 0001283  85.1210 274.9929 15.08842533 56416,2022-045AL,52365,6917.873,95.437,540.625,538.85,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-18 19:02:51,938016,15.08858586,0.000111,53.2162,249.222,82.2712,277.8406,0,999,5651,0.00030747,4.611e-05,0,3889928,0 STARLINK-3874,1 52365U 22045AL  23108.79365669  .00004611  00000-0  30747-3 0  9995,2 52365  53.2162 249.2220 0001110  82.2712 277.8406 15.08858586 56513,2022-045AL,52365,6917.824,95.436,540.456,538.921,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-18 19:02:51,938016,15.08858586,0.000111,53.2162,249.222,82.2712,277.8406,0,999,5651,0.00030747,4.611e-05,0,3889987,0 STARLINK-3874,1 52365U 22045AL  23108.79365669  .00004611  00000-0  30747-3 0  9995,2 52365  53.2162 249.2220 0001110  82.2712 277.8406 15.08858586 56513,2022-045AL,52365,6917.824,95.436,540.456,538.921,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-19 09:21:20,978496,15.08839837,9.45e-05,53.2161,246.546,77.0971,283.0127,0,999,5660,0.00015414,2.166e-05,0,3890193,0 STARLINK-3874,1 52365U 22045AL  23109.38982614  .00002166  00000-0  15414-3 0  9993,2 52365  53.2161 246.5460 0000945  77.0971 283.0127 15.08839837 56609,2022-045AL,52365,6917.881,95.438,540.4,539.092,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-19 14:07:30,214560,15.08842956,0.0001201,53.2157,245.6529,98.4791,261.6338,0,999,5663,0.00015122,2.12e-05,0,3890520,0 STARLINK-3874,1 52365U 22045AL  23109.58854415  .00002120  00000-0  15122-3 0  9998,2 52365  53.2157 245.6529 0001201  98.4791 261.6338 15.08842956 56638,2022-045AL,52365,6917.871,95.437,540.567,538.906,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-20 15:33:40,627296,15.0883842,0.0001124,53.2162,240.8976,88.9746,271.1375,0,999,5679,8.5922e-05,1.08e-05,0,3891109,0 STARLINK-3874,1 52365U 22045AL  23110.64838689  .00001080  00000-0  85922-4 0  9992,2 52365  53.2162 240.8976 0001124  88.9746 271.1375 15.08838420 56790,2022-045AL,52365,6917.885,95.438,540.528,538.973,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-21 01:05:59,460576,15.08838385,0.0001067,53.2158,239.1128,84.9661,275.1453,0,999,5685,-0.00011774,-2.161e-05,0,3891529,0 STARLINK-3874,1 52365U 22045AL  23111.04582709 -.00002161  00000-0 -11774-3 0  9992,2 52365  53.2158 239.1128 0001067  84.9661 275.1453 15.08838385 56851,2022-045AL,52365,6917.885,95.438,540.488,539.012,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-21 15:24:27,803808,15.08838204,0.000105,53.2155,236.4331,75.6169,284.494,0,999,5694,2.7238e-05,1.46e-06,0,3891716,0 STARLINK-3874,1 52365U 22045AL  23111.64198847  .00000146  00000-0  27238-4 0  9996,2 52365  53.2155 236.4331 0001050  75.6169 284.4940 15.08838204 56940,2022-045AL,52365,6917.886,95.438,540.477,539.025,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-22 07:18:18,979776,15.08842756,0.0001246,53.2174,233.4648,104.6357,255.4773,0,999,5704,0.00015669,2.207e-05,0,3891993,0 STARLINK-3874,1 52365U 22045AL  23112.30438634  .00002207  00000-0  15669-3 0  9995,2 52365  53.2174 233.4648 0001246 104.6357 255.4773 15.08842756 57049,2022-045AL,52365,6917.872,95.437,540.599,538.875,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-22 07:18:18,979776,15.08842756,0.0001246,53.2174,233.4648,104.6357,255.4773,0,999,5704,0.00015669,2.207e-05,0,3892071,0 STARLINK-3874,1 52365U 22045AL  23112.30438634  .00002207  00000-0  15669-3 0  9995,2 52365  53.2174 233.4648 0001246 104.6357 255.4773 15.08842756 57049,2022-045AL,52365,6917.872,95.437,540.599,538.875,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-22 16:50:37,615200,15.08845379,9.91e-05,53.2151,231.6775,89.2988,270.8117,0,999,5710,0.00015356,2.157e-05,0,3892285,0 STARLINK-3874,1 52365U 22045AL  23112.70182425  .00002157  00000-0  15356-3 0  9990,2 52365  53.2151 231.6775 0000991  89.2988 270.8117 15.08845379 57103,2022-045AL,52365,6917.864,95.437,540.415,539.043,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-23 07:09:07,421184,15.08830079,0.0001397,53.2154,229.0013,89.0856,271.0296,0,999,5719,3.7095e-05,3.02e-06,0,3892468,0 STARLINK-3874,1 52365U 22045AL  23113.29800256  .00000302  00000-0  37095-4 0  9999,2 52365  53.2154 229.0013 0001397  89.0856 271.0296 15.08830079 57196,2022-045AL,52365,6917.911,95.438,540.742,538.809,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-23 07:09:07,421184,15.08830079,0.0001397,53.2154,229.0013,89.0856,271.0296,0,999,5719,3.7095e-05,3.02e-06,0,3892688,0 STARLINK-3874,1 52365U 22045AL  23113.29800256  .00000302  00000-0  37095-4 0  9999,2 52365  53.2154 229.0013 0001397  89.0856 271.0296 15.08830079 57196,2022-045AL,52365,6917.911,95.438,540.742,538.809,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-23 16:41:26,193984,15.08833841,0.0001374,53.2149,227.2163,81.3191,278.7957,0,999,5725,3.5291e-07,-2.82e-06,0,3892831,0 STARLINK-3874,1 52365U 22045AL  23113.69544206 -.00000282  00000-0  35291-6 0  9999,2 52365  53.2149 227.2163 0001374  81.3191 278.7957 15.08833841 57253,2022-045AL,52365,6917.899,95.438,540.715,538.814,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-24 06:59:53,645568,15.08848027,0.0001292,53.2183,224.5413,79.1831,280.9306,0,999,5734,0.00014737,2.059e-05,0,3893330,0 STARLINK-3874,1 52365U 22045AL  23114.29159312  .00002059  00000-0  14737-3 0  9998,2 52365  53.2183 224.5413 0001292  79.1831 280.9306 15.08848027 57349,2022-045AL,52365,6917.856,95.437,540.615,538.827,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-24 16:32:09,161952,15.08899399,8.63e-05,53.2169,222.7527,124.2167,235.8907,0,999,5740,0.00079031,0.00012333,0,3893516,0 STARLINK-3874,1 52365U 22045AL  23114.68899493  .00012333  00000-0  79031-3 0  9996,2 52365  53.2169 222.7527 0000863 124.2167 235.8907 15.08899399 57407,2022-045AL,52365,6917.699,95.434,540.161,538.967,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-25 00:29:06,456768,15.0885193,7.69e-05,53.2161,221.2688,94.6681,265.4399,0,999,5745,1.8573e-06,-2.58e-06,0,3893837,0 STARLINK-3874,1 52365U 22045AL  23115.02021362 -.00000258  00000-0  18573-5 0  9997,2 52365  53.2161 221.2688 0000769  94.6681 265.4399 15.08851930 57455,2022-045AL,52365,6917.844,95.437,540.241,539.177,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-25 06:50:40,879104,15.0881564,0.0001194,53.217,220.0814,95.1802,264.9326,0,999,5749,-0.00027061,-4.589e-05,0,3894092,0 STARLINK-3874,1 52365U 22045AL  23115.28519536 -.00004589  00000-0 -27061-3 0  9992,2 52365  53.2170 220.0814 0001194  95.1802 264.9326 15.08815640 57493,2022-045AL,52365,6917.955,95.439,540.646,538.994,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-26 11:27:36,459648,15.08846746,9.94e-05,53.2165,214.7277,108.9892,251.1208,0,999,5767,-0.00022974,-3.943e-05,0,3894260,0 STARLINK-3874,1 52365U 22045AL  23116.47750532 -.00003943  00000-0 -22974-3 0  9998,2 52365  53.2165 214.7277 0000994 108.9892 251.1208 15.08846746 57677,2022-045AL,52365,6917.86,95.437,540.412,539.037,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-27 11:18:24,437952,15.08844189,0.0001038,53.2149,210.2673,112.7252,247.385,0,999,5782,0.00058606,9.053e-05,0,3894751,0 STARLINK-3874,1 52365U 22045AL  23117.47111618  .00009053  00000-0  58606-3 0  9992,2 52365  53.2149 210.2673 0001038 112.7252 247.3850 15.08844189 57829,2022-045AL,52365,6917.868,95.437,540.451,539.015,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-27 16:04:33,464928,15.08857318,9.83e-05,53.2152,209.3745,105.8321,254.278,0,999,5785,0.00069668,0.00010822,0,3895016,0 STARLINK-3874,1 52365U 22045AL  23117.66983177  .00010822  00000-0  69668-3 0  9996,2 52365  53.2152 209.3745 0000983 105.8321 254.2780 15.08857318 57850,2022-045AL,52365,6917.827,95.436,540.372,539.012,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-28 06:23:01,668192,15.08849546,9.52e-05,53.215,206.6989,75.6301,284.4797,0,999,5794,0.00024298,3.582e-05,0,3895364,0 STARLINK-3874,1 52365U 22045AL  23118.26599153  .00003582  00000-0  24298-3 0  9995,2 52365  53.2150 206.6989 0000952  75.6301 284.4797 15.08849546 57943,2022-045AL,52365,6917.851,95.437,540.375,539.058,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-28 12:44:33,958176,15.08853596,8.82e-05,53.2151,205.5098,91.5364,268.5729,0,999,5798,0.00029721,4.447e-05,0,3895770,0 STARLINK-3874,1 52365U 22045AL  23118.53094859  .00004447  00000-0  29721-3 0  9995,2 52365  53.2151 205.5098 0000882  91.5364 268.5729 15.08853596 57983,2022-045AL,52365,6917.839,95.437,540.314,539.094,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-29 06:13:48,679680,15.08839276,0.0001321,53.2157,202.2386,89.7248,270.3895,0,999,5809,2.7529e-05,1.5e-06,0,3896271,0 STARLINK-3874,1 52365U 22045AL  23119.25959120  .00000150  00000-0  27529-4 0  9998,2 52365  53.2157 202.2386 0001321  89.7248 270.3895 15.08839276 58099,2022-045AL,52365,6917.883,95.438,540.661,538.834,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-29 12:35:21,351552,15.08837343,0.0001237,53.216,201.0491,92.3497,267.7636,0,999,5813,0.00010481,1.38e-05,0,3896517,0 STARLINK-3874,1 52365U 22045AL  23119.52455268  .00001380  00000-0  10481-3 0  9996,2 52365  53.2160 201.0491 0001237  92.3497 267.7636 15.08837343 58130,2022-045AL,52365,6917.889,95.438,540.609,538.898,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-30 12:26:08,561760,15.08840196,0.0001223,53.2163,196.5891,98.3555,261.7576,0,999,5828,0.00010769,1.426e-05,0,3897404,0 STARLINK-3874,1 52365U 22045AL  23120.51815465  .00001426  00000-0  10769-3 0  9996,2 52365  53.2163 196.5891 0001223  98.3555 261.7576 15.08840196 58284,2022-045AL,52365,6917.88,95.438,540.591,538.899,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-04-30 12:26:08,561760,15.08840196,0.0001223,53.2163,196.5891,98.3555,261.7576,0,999,5828,0.00010769,1.426e-05,0,3897442,0 STARLINK-3874,1 52365U 22045AL  23120.51815465  .00001426  00000-0  10769-3 0  9996,2 52365  53.2163 196.5891 0001223  98.3555 261.7576 15.08840196 58284,2022-045AL,52365,6917.88,95.438,540.591,538.899,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-05-01 12:16:55,957728,15.08837865,0.0001126,53.2163,192.1283,96.6582,263.4538,0,999,5843,9.0033e-05,1.145e-05,0,3898233,0 STARLINK-3874,1 52365U 22045AL  23121.51175877  .00001145  00000-0  90033-4 0  9994,2 52365  53.2163 192.1283 0001126  96.6582 263.4538 15.08837865 58437,2022-045AL,52365,6917.887,95.438,540.531,538.973,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-05-01 12:16:55,957728,15.08837865,0.0001126,53.2163,192.1283,96.6582,263.4538,0,999,5843,9.0033e-05,1.145e-05,0,3898258,0 STARLINK-3874,1 52365U 22045AL  23121.51175877  .00001145  00000-0  90033-4 0  9994,2 52365  53.2163 192.1283 0001126  96.6582 263.4538 15.08837865 58437,2022-045AL,52365,6917.887,95.438,540.531,538.973,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-05-02 12:07:42,583872,15.08849122,0.0001055,53.216,187.668,91.4866,268.6247,0,999,5858,0.00020906,3.042e-05,0,3899068,0 STARLINK-3874,1 52365U 22045AL  23122.50535398  .00003042  00000-0  20906-3 0  9991,2 52365  53.2160 187.6680 0001055  91.4866 268.6247 15.08849122 58582,2022-045AL,52365,6917.853,95.437,540.447,538.988,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52365,STARLINK-3874,PAYLOAD,U,22045AL,2023-05-02 12:07:42,583872,15.08849122,0.0001055,53.216,187.668,91.4866,268.6247,0,999,5858,0.00020906,3.042e-05,0,3899885,0 STARLINK-3874,1 52365U 22045AL  23122.50535398  .00003042  00000-0  20906-3 0  9991,2 52365  53.2160 187.6680 0001055  91.4866 268.6247 15.08849122 58582,2022-045AL,52365,6917.853,95.437,540.447,538.988,0
